Study,Group,Time,Intensity,RER,daily_CHO_gKg,daily_fat_gKG,Carb_before,Min_before,pct_female,Age,vo2max,carb_during_rate_hr,Start_glycogen,pct_type1fibers
Tarnopolsky 1995,Male high,20,71,0.9891902757725,8.207620320855614,0.749554367201426,62,180,0,23.3,64.6,0,565.4,NA
Tarnopolsky 1995,Male high,40,71,0.9787758184057,8.207620320855614,0.749554367201426,62,180,0,23.3,64.6,0,565.4,NA
Tarnopolsky 1995,Male high,60,71,0.9691624057275,8.207620320855614,0.749554367201426,62,180,0,23.3,64.6,0,565.4,NA
Tarnopolsky 1995,Male low,20,70,0.9789099101315,6.583155080213904,1.513368983957219,62,180,0,23.3,64.6,0,401.5,NA
Tarnopolsky 1995,Male low,40,70,0.968897727942,6.583155080213904,1.513368983957219,62,180,0,23.3,64.6,0,401.5,NA
Tarnopolsky 1995,Male low,60,70,0.9588855457526,6.583155080213904,1.513368983957219,62,180,0,23.3,64.6,0,401.5,NA
Taylor 2013,Placebo,15,47,0.8734717798094292,3.840759493670886,1.050464135021097,0,NA,0,22,53,0,136,NA
Taylor 2013,Placebo,30,49,0.8405580881337201,3.840759493670886,1.050464135021097,0,NA,0,22,53,0,136,NA
Taylor 2013,Placebo,45,50,0.8205368777690905,3.840759493670886,1.050464135021097,0,NA,0,22,53,0,136,NA
Taylor 2013,Protein,15,46,0.8934200097806108,3.840759493670886,1.050464135021097,0,NA,0,22,53,0,134,NA
Taylor 2013,Protein,30,48,0.864573752392753,3.840759493670886,1.050464135021097,0,NA,0,22,53,0,134,NA
Taylor 2013,Protein,45,49,0.8473922011075381,3.840759493670886,1.050464135021097,0,NA,0,22,53,0,134,NA
Terink 2021,HC 2 d,60,70,0.9,4.88219895287958,1.5183246073298429,60.6,90,0,32.9,57.3,0,NA,NA
Terink 2021,HC 2 wk,60,70,0.91,4.88219895287958,1.5183246073298429,NA,90,0,32.9,57.3,0,NA,NA
Terink 2021,LCHF 2 d,60,70,0.82,0.8376963350785339,3.3246073298429315,8.8,90,0,32.9,57.3,0,NA,NA
Terink 2021,LCHF 2 wk,60,70,0.82,0.8376963350785339,3.3246073298429315,8.8,90,0,32.9,57.3,0,NA,NA
Tremblay 2010,High-CHO diet Glucose ingestion Men,20,54.91452492211838,0.9193840611825941,9.090909090909092,0.5888888888888888,242.55,NA,0,25.3,61.8,59.25149999999999,NA,NA
Tremblay 2010,High-CHO diet Glucose ingestion Men,40,55.97605140186916,0.9116500227831635,9.090909090909092,0.5888888888888888,242.55,NA,0,25.3,61.8,59.25149999999999,NA,NA
Tremblay 2010,High-CHO diet Glucose ingestion Men,60,57.23228193146417,0.8925139056626239,9.090909090909092,0.5888888888888888,242.55,NA,0,25.3,61.8,59.25149999999999,NA,NA
Tremblay 2010,High-CHO diet Glucose ingestion Men,80,56.425233644859794,0.9349551414768809,9.090909090909092,0.5888888888888888,242.55,NA,0,25.3,61.8,59.25149999999999,NA,NA
Tremblay 2010,High-CHO diet Glucose ingestion Men,100,55.92977673935617,0.929656078332169,9.090909090909092,0.5888888888888888,242.55,NA,0,25.3,61.8,59.25149999999999,NA,NA
Tremblay 2010,High-CHO diet Glucose ingestion Men,120,55.93522845275181,0.9226721587283171,9.090909090909092,0.5888888888888888,242.55,NA,0,25.3,61.8,59.25149999999999,NA,NA
Tremblay 2010,High-CHO diet Glucose ingestion W-OC,20,57.018779342723015,0.91308151502676,7.958477508650519,0.5333333333333334,187.272,NA,100,24.7,49.2,49.419,NA,NA
Tremblay 2010,High-CHO diet Glucose ingestion W-OC,40,55.432805164319255,0.9013136419377321,7.958477508650519,0.5333333333333334,187.272,NA,100,24.7,49.2,49.419,NA,NA
Tremblay 2010,High-CHO diet Glucose ingestion W-OC,60,55.44454225352112,0.9003466433806991,7.958477508650519,0.5333333333333334,187.272,NA,100,24.7,49.2,49.419,NA,NA
Tremblay 2010,High-CHO diet Glucose ingestion W-OC,80,54.05125195618153,0.9285494553219211,7.958477508650519,0.5333333333333334,187.272,NA,100,24.7,49.2,49.419,NA,NA
Tremblay 2010,High-CHO diet Glucose ingestion W-OC,100,54.93984741784038,0.9557240900472668,7.958477508650519,0.5333333333333334,187.272,NA,100,24.7,49.2,49.419,NA,NA
Tremblay 2010,High-CHO diet Glucose ingestion W-OC,120,55.32570422535211,0.9478918058870325,7.958477508650519,0.5333333333333334,187.272,NA,100,24.7,49.2,49.419,NA,NA
Tremblay 2010,High-CHO diet Glucose ingestion W+OC,20,58.64332488381919,0.9299269678604554,8.273381294964029,0.5333333333333334,180.144,NA,100,24.6,47.6,47.538,NA,NA
Tremblay 2010,High-CHO diet Glucose ingestion W+OC,40,61.15705534431771,0.9087533568782542,8.273381294964029,0.5333333333333334,180.144,NA,100,24.6,47.6,47.538,NA,NA
Tremblay 2010,High-CHO diet Glucose ingestion W+OC,60,61.25264047317279,0.915761975376763,8.273381294964029,0.5333333333333334,180.144,NA,100,24.6,47.6,47.538,NA,NA
Tremblay 2010,High-CHO diet Glucose ingestion W+OC,80,60.28517110266159,0.917087143908336,8.273381294964029,0.5333333333333334,180.144,NA,100,24.6,47.6,47.538,NA,NA
Tremblay 2010,High-CHO diet Glucose ingestion W+OC,100,59.157160963244614,0.937064809855383,8.273381294964029,0.5333333333333334,180.144,NA,100,24.6,47.6,47.538,NA,NA
Tremblay 2010,High-CHO diet Glucose ingestion W+OC,120,60.811681453316424,0.9355032000903148,8.273381294964029,0.5333333333333334,180.144,NA,100,24.6,47.6,47.538,NA,NA
Tremblay 2010,High-CHO diet Water ingestion Men,20,55.059060228452736,0.9333294041374434,9.090909090909092,0.5888888888888888,242.55,NA,0,25.3,61.8,0,NA,NA
Tremblay 2010,High-CHO diet Water ingestion Men,40,56.095989096573206,0.8961943801362217,9.090909090909092,0.5888888888888888,242.55,NA,0,25.3,61.8,0,NA,NA
Tremblay 2010,High-CHO diet Water ingestion Men,60,56.41699117341642,0.885669979396576,9.090909090909092,0.5888888888888888,242.55,NA,0,25.3,61.8,0,NA,NA
Tremblay 2010,High-CHO diet Water ingestion Men,80,53.38103582554516,0.9336470130517512,9.090909090909092,0.5888888888888888,242.55,NA,0,25.3,61.8,0,NA,NA
Tremblay 2010,High-CHO diet Water ingestion Men,100,53.682827102803735,0.9266452677583737,9.090909090909092,0.5888888888888888,242.55,NA,0,25.3,61.8,0,NA,NA
Tremblay 2010,High-CHO diet Water ingestion Men,120,55.49260124610591,0.9028747529326459,9.090909090909092,0.5888888888888888,242.55,NA,0,25.3,61.8,0,NA,NA
Tremblay 2010,High-CHO diet Water ingestion W-OC,20,54.30604460093896,0.930352559773065,7.958477508650519,0.5333333333333334,187.272,NA,100,24.7,49.2,0,NA,NA
Tremblay 2010,High-CHO diet Water ingestion W-OC,40,55.1819248826291,0.8975592895884295,7.958477508650519,0.5333333333333334,187.272,NA,100,24.7,49.2,0,NA,NA
Tremblay 2010,High-CHO diet Water ingestion W-OC,60,56.098884976525824,0.8857389439548081,7.958477508650519,0.5333333333333334,187.272,NA,100,24.7,49.2,0,NA,NA
Tremblay 2010,High-CHO diet Water ingestion W-OC,80,55.10856807511737,0.9120920078803048,7.958477508650519,0.5333333333333334,187.272,NA,100,24.7,49.2,0,NA,NA
Tremblay 2010,High-CHO diet Water ingestion W-OC,100,54.813184663536774,0.8967095519351903,7.958477508650519,0.5333333333333334,187.272,NA,100,24.7,49.2,0,NA,NA
Tremblay 2010,High-CHO diet Water ingestion W-OC,120,55.66070031298904,0.8707903176207004,7.958477508650519,0.5333333333333334,187.272,NA,100,24.7,49.2,0,NA,NA
Tremblay 2010,High-CHO diet Water ingestion W+OC,20,60.49715768819755,0.9158721052985098,8.273381294964029,0.5333333333333334,180.144,NA,100,24.6,47.6,0,NA,NA
Tremblay 2010,High-CHO diet Water ingestion W+OC,40,60.209267766184695,0.8786500153142467,8.273381294964029,0.5333333333333334,180.144,NA,100,24.6,47.6,0,NA,NA
Tremblay 2010,High-CHO diet Water ingestion W+OC,60,61.52498274025883,0.8698656565000878,8.273381294964029,0.5333333333333334,180.144,NA,100,24.6,47.6,0,NA,NA
Tremblay 2010,High-CHO diet Water ingestion W+OC,80,59.3869779640964,0.9256768634727354,8.273381294964029,0.5333333333333334,180.144,NA,100,24.6,47.6,0,NA,NA
Tremblay 2010,High-CHO diet Water ingestion W+OC,100,61.350273341730066,0.874897148109742,8.273381294964029,0.5333333333333334,180.144,NA,100,24.6,47.6,0,NA,NA
Tremblay 2010,High-CHO diet Water ingestion W+OC,120,62.35302125095852,0.8582299971531898,8.273381294964029,0.5333333333333334,180.144,NA,100,24.6,47.6,0,NA,NA
Tremblay 2010,Mixed diet Glucose ingestion Men,20,54.57879023883697,0.9206825613889054,6.34920634920635,1.5,142.93125,NA,0,25.3,61.8,59.25149999999999,NA,NA
Tremblay 2010,Mixed diet Glucose ingestion Men,40,55.01557632398754,0.9003171051029117,6.34920634920635,1.5,142.93125,NA,0,25.3,61.8,59.25149999999999,NA,NA
Tremblay 2010,Mixed diet Glucose ingestion Men,60,55.41471962616821,0.8947194449171808,6.34920634920635,1.5,142.93125,NA,0,25.3,61.8,59.25149999999999,NA,NA
Tremblay 2010,Mixed diet Glucose ingestion Men,80,55.36701713395639,0.9124059614153597,6.34920634920635,1.5,142.93125,NA,0,25.3,61.8,59.25149999999999,NA,NA
Tremblay 2010,Mixed diet Glucose ingestion Men,100,53.48617601246105,0.9062693479109545,6.34920634920635,1.5,142.93125,NA,0,25.3,61.8,59.25149999999999,NA,NA
Tremblay 2010,Mixed diet Glucose ingestion Men,120,54.41556334371755,0.9117689309888497,6.34920634920635,1.5,142.93125,NA,0,25.3,61.8,59.25149999999999,NA,NA
Tremblay 2010,Mixed diet Glucose ingestion W-OC,20,58.018779342723,0.9055588148028267,5.3633217993079585,1.3333333333333333,105.70175,NA,100,24.7,49.2,49.419,NA,NA
Tremblay 2010,Mixed diet Glucose ingestion W-OC,40,58.61013302034429,0.8864542829965122,5.3633217993079585,1.3333333333333333,105.70175,NA,100,24.7,49.2,49.419,NA,NA
Tremblay 2010,Mixed diet Glucose ingestion W-OC,60,58.035993740219105,0.871326007819873,5.3633217993079585,1.3333333333333333,105.70175,NA,100,24.7,49.2,49.419,NA,NA
Tremblay 2010,Mixed diet Glucose ingestion W-OC,80,55.27288732394366,0.9100175187131709,5.3633217993079585,1.3333333333333333,105.70175,NA,100,24.7,49.2,49.419,NA,NA
Tremblay 2010,Mixed diet Glucose ingestion W-OC,100,56.301838810641634,0.9028455778885741,5.3633217993079585,1.3333333333333333,105.70175,NA,100,24.7,49.2,49.419,NA,NA
Tremblay 2010,Mixed diet Glucose ingestion W-OC,120,57.475058685446,0.8980557328228036,5.3633217993079585,1.3333333333333333,105.70175,NA,100,24.7,49.2,49.419,NA,NA
Tremblay 2010,Mixed diet Glucose ingestion W+OC,20,58.678707224334616,0.9079593930557803,5.575539568345324,1.3333333333333333,101.67850000000001,NA,100,24.6,47.6,47.538,NA,NA
Tremblay 2010,Mixed diet Glucose ingestion W+OC,40,59.756020278833965,0.8813828941089137,5.575539568345324,1.3333333333333333,101.67850000000001,NA,100,24.6,47.6,47.538,NA,NA
Tremblay 2010,Mixed diet Glucose ingestion W+OC,60,61.29277566539923,0.8658240281224153,5.575539568345324,1.3333333333333333,101.67850000000001,NA,100,24.6,47.6,47.538,NA,NA
Tremblay 2010,Mixed diet Glucose ingestion W+OC,80,58.6434305027461,0.9235406205649488,5.575539568345324,1.3333333333333333,101.67850000000001,NA,100,24.6,47.6,47.538,NA,NA
Tremblay 2010,Mixed diet Glucose ingestion W+OC,100,60.60424588086185,0.9105195006631219,5.575539568345324,1.3333333333333333,101.67850000000001,NA,100,24.6,47.6,47.538,NA,NA
Tremblay 2010,Mixed diet Glucose ingestion W+OC,120,60.167405999155044,0.9006521376598529,5.575539568345324,1.3333333333333333,101.67850000000001,NA,100,24.6,47.6,47.538,NA,NA
Tremblay 2010,Mixed diet Water ingestion Men,20,53.42841381100727,0.8878116310850618,6.34920634920635,1.5,142.93125,NA,0,25.3,61.8,0,NA,NA
Tremblay 2010,Mixed diet Water ingestion Men,40,54.13713655244029,0.8880245760629147,6.34920634920635,1.5,142.93125,NA,0,25.3,61.8,0,NA,NA
Tremblay 2010,Mixed diet Water ingestion Men,60,55.429971443406025,0.8694545321491922,6.34920634920635,1.5,142.93125,NA,0,25.3,61.8,0,NA,NA
Tremblay 2010,Mixed diet Water ingestion Men,80,54.745262201453784,0.9036756074284394,6.34920634920635,1.5,142.93125,NA,0,25.3,61.8,0,NA,NA
Tremblay 2010,Mixed diet Water ingestion Men,100,53.83508566978193,0.8919465129820575,6.34920634920635,1.5,142.93125,NA,0,25.3,61.8,0,NA,NA
Tremblay 2010,Mixed diet Water ingestion Men,120,55.19730010384215,0.8896291682344087,6.34920634920635,1.5,142.93125,NA,0,25.3,61.8,0,NA,NA
Tremblay 2010,Mixed diet Water ingestion W-OC,20,55.90913536776213,0.8831031376013575,5.3633217993079585,1.3333333333333333,105.70175,NA,100,24.7,49.2,0,NA,NA
Tremblay 2010,Mixed diet Water ingestion W-OC,40,55.737480438184676,0.8830771768504545,5.3633217993079585,1.3333333333333333,105.70175,NA,100,24.7,49.2,0,NA,NA
Tremblay 2010,Mixed diet Water ingestion W-OC,60,58.342136150234744,0.8548850777045718,5.3633217993079585,1.3333333333333333,105.70175,NA,100,24.7,49.2,0,NA,NA
Tremblay 2010,Mixed diet Water ingestion W-OC,80,56.81093505477309,0.8914095741475634,5.3633217993079585,1.3333333333333333,105.70175,NA,100,24.7,49.2,0,NA,NA
Tremblay 2010,Mixed diet Water ingestion W-OC,100,56.85152582159625,0.8618568258064517,5.3633217993079585,1.3333333333333333,105.70175,NA,100,24.7,49.2,0,NA,NA
Tremblay 2010,Mixed diet Water ingestion W-OC,120,57.217820813771525,0.852411593261481,5.3633217993079585,1.3333333333333333,105.70175,NA,100,24.7,49.2,0,NA,NA
Tremblay 2010,Mixed diet Water ingestion W+OC,20,60.46789184621883,0.8718974341059545,5.575539568345324,1.3333333333333333,101.67850000000001,NA,100,24.6,47.6,0,NA,NA
Tremblay 2010,Mixed diet Water ingestion W+OC,40,63.23117870722433,0.851357202131114,5.575539568345324,1.3333333333333333,101.67850000000001,NA,100,24.6,47.6,0,NA,NA
Tremblay 2010,Mixed diet Water ingestion W+OC,60,61.80576679340939,0.8275034733080759,5.575539568345324,1.3333333333333333,101.67850000000001,NA,100,24.6,47.6,0,NA,NA
Tremblay 2010,Mixed diet Water ingestion W+OC,80,60.349070553443184,0.8580379253918113,5.575539568345324,1.3333333333333333,101.67850000000001,NA,100,24.6,47.6,0,NA,NA
Tremblay 2010,Mixed diet Water ingestion W+OC,100,60.503802281368834,0.8782054639085276,5.575539568345324,1.3333333333333333,101.67850000000001,NA,100,24.6,47.6,0,NA,NA
Tremblay 2010,Mixed diet Water ingestion W+OC,120,59.615019011406844,0.8596118242135943,5.575539568345324,1.3333333333333333,101.67850000000001,NA,100,24.6,47.6,0,NA,NA
Van Zant 1997,Fructose,20,70,0.9657364906714,7.1,1.3,153,NA,0,25.6,60.7,0,435,NA
Van Zant 1997,Fructose,30,70,0.9454858607027,7.1,1.3,153,NA,0,25.6,60.7,0,435,NA
Van Zant 1997,Fructose,40,70,0.9369547695205,7.1,1.3,153,NA,0,25.6,60.7,0,435,NA
Van Zant 1997,Fructose,50,70,0.9351128004548,7.1,1.3,153,NA,0,25.6,60.7,0,435,NA
Van Zant 1997,Fructose,60,70,0.9250757235095,7.1,1.3,153,NA,0,25.6,60.7,0,435,NA
Van Zant 1997,Fructose,70,70,0.9158489093269,7.1,1.3,153,NA,0,25.6,60.7,0,435,NA
Van Zant 1997,Fructose,80,70,0.875675996708,7.1,1.3,153,NA,0,25.6,60.7,0,435,NA
Van Zant 1997,Fructose,90,70,0.8546990998023,7.1,1.3,153,NA,0,25.6,60.7,0,435,NA
Van Zant 1997,Fructose,100,70,0.9757956271264,7.1,1.3,153,NA,0,25.6,60.7,0,435,NA
Van Zant 1997,Fructose,110,70,0.9452779922452,7.1,1.3,153,NA,0,25.6,60.7,0,435,NA
Van Zant 1997,Fructose,120,70,0.9455613721015,7.1,1.3,153,NA,0,25.6,60.7,0,435,NA
Van Zant 1997,Fructose,130,70,0.9253107421328,7.1,1.3,153,NA,0,25.6,60.7,0,435,NA
Van Zant 1997,Fructose,140,70,0.9131330442972,7.1,1.3,153,NA,0,25.6,60.7,0,435,NA
Van Zant 1997,Fructose,150,70,0.9155570450438,7.1,1.3,153,NA,0,25.6,60.7,0,435,NA
Van Zant 1997,Glucose,20,70,1.006558461943,7.1,1.3,153,NA,0,25.6,60.7,0,530.7,NA
Van Zant 1997,Glucose,30,70,0.995856205934,7.1,1.3,153,NA,0,25.6,60.7,0,530.7,NA
Van Zant 1997,Glucose,40,70,0.9866141197831,7.1,1.3,153,NA,0,25.6,60.7,0,530.7,NA
Van Zant 1997,Glucose,50,70,0.9862094126231,7.1,1.3,153,NA,0,25.6,60.7,0,530.7,NA
Van Zant 1997,Glucose,60,70,0.9556841417578,7.1,1.3,153,NA,0,25.6,60.7,0,530.7,NA
Van Zant 1997,Glucose,70,70,0.9765244393915,7.1,1.3,153,NA,0,25.6,60.7,0,530.7,NA
Van Zant 1997,Glucose,80,70,0.9555322705175,7.1,1.3,153,NA,0,25.6,60.7,0,530.7,NA
Van Zant 1997,Glucose,90,70,0.924999363668,7.1,1.3,153,NA,0,25.6,60.7,0,530.7,NA
Van Zant 1997,Glucose,100,70,0.9656626761579,7.1,1.3,153,NA,0,25.6,60.7,0,530.7,NA
Van Zant 1997,Glucose,110,70,0.956420590007,7.1,1.3,153,NA,0,25.6,60.7,0,530.7,NA
Van Zant 1997,Glucose,120,70,0.9346868822277,7.1,1.3,153,NA,0,25.6,60.7,0,530.7,NA
Van Zant 1997,Glucose,130,70,1.006695909658,7.1,1.3,153,NA,0,25.6,60.7,0,530.7,NA
Van Zant 1997,Glucose,140,70,0.9967275565699,7.1,1.3,153,NA,0,25.6,60.7,0,530.7,NA
Van Zant 1997,Glucose,150,70,0.9882117373561,7.1,1.3,153,NA,0,25.6,60.7,0,530.7,NA
Van Zant 1997,Placebo,20,70,0.9144489788992,7.1,1.3,93,240,0,25.6,60.7,0,596,NA
Van Zant 1997,Placebo,30,70,0.9241661929528,7.1,1.3,93,240,0,25.6,60.7,0,596,NA
Van Zant 1997,Placebo,40,70,0.9134486649754,7.1,1.3,93,240,0,25.6,60.7,0,596,NA
Van Zant 1997,Placebo,50,70,0.9057507445085,7.1,1.3,93,240,0,25.6,60.7,0,596,NA
Van Zant 1997,Placebo,60,70,0.8943298575465,7.1,1.3,93,240,0,25.6,60.7,0,596,NA
Virk 1999,T1C,10,75,0.93,7.6,1.1508208634330925,0,NA,0,27.5,57.5,0,NA,NA
Virk 1999,T1C,20,75,0.91,7.6,1.1508208634330925,0,NA,0,27.5,57.5,0,NA,NA
Virk 1999,T1C,30,75,0.9,7.6,1.1508208634330925,0,NA,0,27.5,57.5,0,NA,NA
Virk 1999,T1C,40,75,0.9,7.6,1.1508208634330925,0,NA,0,27.5,57.5,0,NA,NA
Virk 1999,T1C,50,75,0.89,7.6,1.1508208634330925,0,NA,0,27.5,57.5,0,NA,NA
Virk 1999,T1C,60,75,0.89,7.6,1.1508208634330925,0,NA,0,27.5,57.5,0,NA,NA
Virk 1999,T1C,70,75,0.9,7.6,1.1508208634330925,0,NA,0,27.5,57.5,0,NA,NA
Virk 1999,T1C,80,75,0.89,7.6,1.1508208634330925,0,NA,0,27.5,57.5,0,NA,NA
Virk 1999,T1C,90,75,0.88,7.6,1.1508208634330925,0,NA,0,27.5,57.5,0,NA,NA
Virk 1999,T1C,100,75,0.89,7.6,1.1508208634330925,0,NA,0,27.5,57.5,0,NA,NA
Virk 1999,T1C,110,75,0.89,7.6,1.1508208634330925,0,NA,0,27.5,57.5,0,NA,NA
Vogt 2003,High fat,10,36.65536723163842,0.89,3.560057887120116,3.2542372881355934,40,120,0,31.6,63.6,0,NA,73.5
Vogt 2003,Low fat,10,35.84180790960452,0.97,6.894049346879535,0.8983050847457628,90,120,0,31.6,63.9,0,NA,73.5
Vukovich 1993,Control,15,65.12702078521939,0.94,5.4057591623036645,0.8726003490401396,45,180,0,26.8,56.675,0,495.03,NA
Vukovich 1993,Control,30,67.4364896073903,0.91,5.4057591623036645,0.8726003490401396,45,180,0,26.8,56.675,0,495.03,NA
Vukovich 1993,Control,45,69.97690531177828,0.9,5.4057591623036645,0.8726003490401396,45,180,0,26.8,56.675,0,495.03,NA
Vukovich 1993,Control,60,68.12933025404158,0.9,5.4057591623036645,0.8726003490401396,45,180,0,26.8,56.675,0,495.03,NA
Walker 2000,HCD,5,75,1.01,8.140350877192983,0.43859649122807015,NA,NA,100,27.4,56.4,0,709,NA
Walker 2000,HCD,15,81,0.97,8.140350877192983,0.43859649122807015,NA,NA,100,27.4,56.4,0,709,NA
Walker 2000,HCD,30,83,0.94,8.140350877192983,0.43859649122807015,NA,NA,100,27.4,56.4,0,709,NA
Walker 2000,HCD,45,82,0.93,8.140350877192983,0.43859649122807015,NA,NA,100,27.4,56.4,0,709,NA
Walker 2000,HCD,60,81,0.92,8.140350877192983,0.43859649122807015,NA,NA,100,27.4,56.4,0,709,NA
Walker 2000,HCD,75,80,0.88,8.140350877192983,0.43859649122807015,NA,NA,100,27.4,56.4,0,709,NA
Walker 2000,MD,5,75,0.99,4.666666666666667,1.4035087719298245,NA,NA,100,27.4,56.4,0,625.2,NA
Walker 2000,MD,15,81,0.93,4.666666666666667,1.4035087719298245,NA,NA,100,27.4,56.4,0,625.2,NA
Walker 2000,MD,30,82,0.89,4.666666666666667,1.4035087719298245,NA,NA,100,27.4,56.4,0,625.2,NA
Walker 2000,MD,45,81,0.9,4.666666666666667,1.4035087719298245,NA,NA,100,27.4,56.4,0,625.2,NA
Walker 2000,MD,60,81,0.88,4.666666666666667,1.4035087719298245,NA,NA,100,27.4,56.4,0,625.2,NA
Walker 2000,MD,75,80,0.86,4.666666666666667,1.4035087719298245,NA,NA,100,27.4,56.4,0,625.2,NA
Watt 2004d,CON,30,62.4,0.9275586049170954,8.055185185185186,0.7671604938271605,0,NA,0,22,53.2,0,NA,NA
Watt 2004d,CON,60,61.8,0.9029895887861339,8.055185185185186,0.7671604938271605,0,NA,0,22,53.2,0,NA,NA
Watt 2004d,CON,90,63.1,0.8815890473735464,8.055185185185186,0.7671604938271605,0,NA,0,22,53.2,0,NA,NA
Watt 2004d,CON,120,61.7,0.8547640144131372,8.055185185185186,0.7671604938271605,0,NA,0,22,53.2,0,NA,NA
Watt 2004d,GLU,30,60.3,0.9180629827688651,8.055185185185186,0.7671604938271605,0,NA,0,22,53.2,64,NA,NA
Watt 2004d,GLU,60,58.8,0.920275039552148,8.055185185185186,0.7671604938271605,0,NA,0,22,53.2,64,NA,NA
Watt 2004d,GLU,90,62.3,0.9146700651373548,8.055185185185186,0.7671604938271605,0,NA,0,22,53.2,64,NA,NA
Watt 2004d,GLU,120,62.6,0.8952989975803664,8.055185185185186,0.7671604938271605,0,NA,0,22,53.2,64,NA,NA
Wenz 1997,FP HCHO,6,30,0.9122867948050247,6.68122270742358,0.3962477761604399,0,NA,100,25.3,39.3,0,NA,NA
Wenz 1997,FP LCHO,6,30,0.8883490776131704,3.1149927219796214,1.9812388808021995,0,NA,100,25.3,39.3,0,NA,NA
Wenz 1997,LP HCHO,6,30,0.920414365664842,6.68122270742358,0.3962477761604399,0,NA,100,25.3,39.3,0,NA,NA
Wenz 1997,LP LCHO,6,30,0.8521658829167229,3.1149927219796214,1.9812388808021995,0,NA,100,25.3,39.3,0,NA,NA
Whitley 1998,Carb,15,70,0.93,6.402877697841727,1.1079136690647482,215,240,0,21,74.6,0,NA,NA
Whitley 1998,Carb,30,70,0.921,6.402877697841727,1.1079136690647482,215,240,0,21,74.6,0,NA,NA
Whitley 1998,Carb,60,70,0.905,6.402877697841727,1.1079136690647482,215,240,0,21,74.6,0,NA,NA
Whitley 1998,Carb,90,70,0.893,6.402877697841727,1.1079136690647482,215,240,0,21,74.6,0,NA,NA
Whitley 1998,Fast,15,70,0.889,6.402877697841727,1.1079136690647482,0,NA,0,21,74.6,0,NA,NA
Whitley 1998,Fast,30,70,0.888,6.402877697841727,1.1079136690647482,0,NA,0,21,74.6,0,NA,NA
Whitley 1998,Fast,60,70,0.88,6.402877697841727,1.1079136690647482,0,NA,0,21,74.6,0,NA,NA
Whitley 1998,Fast,90,70,0.876,6.402877697841727,1.1079136690647482,0,NA,0,21,74.6,0,NA,NA
Whitley 1998,High fat,15,70,0.902,6.402877697841727,1.1079136690647482,50,240,0,21,74.6,0,NA,NA
Whitley 1998,High fat,30,70,0.893,6.402877697841727,1.1079136690647482,50,240,0,21,74.6,0,NA,NA
Whitley 1998,High fat,60,70,0.894,6.402877697841727,1.1079136690647482,50,240,0,21,74.6,0,NA,NA
Whitley 1998,High fat,90,70,0.894,6.402877697841727,1.1079136690647482,50,240,0,21,74.6,0,NA,NA
Yeo 2008a,Fat D5,20,70,0.8555210572577021,2.5,4.6,0,NA,0,31.6,61.5,0,NA,NA
Yeo 2008a,High carb,20,70,0.9460972073796942,10.3,1,0,NA,0,31.6,61.5,0,694,NA
Yeo 2008a,High carb,40,70,0.9371513151658392,10.3,1,0,NA,0,31.6,61.5,0,694,NA
Yeo 2008a,High carb,60,70,0.9306477673133535,10.3,1,0,NA,0,31.6,61.5,0,694,NA
Yeo 2008a,High carb D5,20,70,0.9335508122823075,10.3,1,0,NA,0,31.6,61.5,0,NA,NA
Zachwieja 1993,CHO,20,68.3,0.9099253490633,5.552731893265565,1.4675984752223634,36,210,0,23,54.638,86.57000000000001,558.9749999999999,NA
Zachwieja 1993,CHO,40,68.3,0.8998318996288,5.565438373570521,1.4675984752223634,36,210,0,23,54.638,86.57000000000001,558.9749999999999,NA
Zachwieja 1993,CHO,60,68.3,0.9098625811136,5.578144853875476,1.4675984752223634,36,210,0,23,54.638,86.57000000000001,558.9749999999999,NA
Zachwieja 1993,CHO,80,68.3,0.8997691316791,5.590851334180432,1.4675984752223634,36,210,0,23,54.638,86.57000000000001,558.9749999999999,NA
Zachwieja 1993,CHO,100,68.3,0.8898849952008,5.603557814485387,1.4675984752223634,36,210,0,23,54.638,86.57000000000001,558.9749999999999,NA
Zachwieja 1993,CHO,120,68.3,0.8899056152504,5.6162642947903425,1.4675984752223634,36,210,0,23,54.638,86.57000000000001,558.9749999999999,NA
Zachwieja 1993,No CHO,20,68.1,0.8999156766856,5.628970775095298,1.4675984752223634,36,210,0,23,54.638,0,533.31,NA
Zachwieja 1993,No CHO,40,68.1,0.8797084171387,5.641677255400254,1.4675984752223634,36,210,0,23,54.638,0,533.31,NA
Zachwieja 1993,No CHO,60,68.1,0.8696149677041,5.65438373570521,1.4675984752223634,36,210,0,23,54.638,0,533.31,NA
Zachwieja 1993,No CHO,80,68.1,0.8695317093907,5.667090216010165,1.4675984752223634,36,210,0,23,54.638,0,533.31,NA
Zachwieja 1993,No CHO,100,68.1,0.869552588812,5.679796696315121,1.4675984752223634,36,210,0,23,54.638,0,533.31,NA
Zachwieja 1993,No CHO,120,68.1,0.869677605968,5.692503176620076,1.4675984752223634,36,210,0,23,54.638,0,533.31,NA
Zajac 2014,Ket,10,69.44444444444444,0.78,1.8040515309932785,3.7417365087267993,22.5,180,0,28.3,59.4,0,NA,NA
Zajac 2014,Ket,45,74.4949494949495,0.79,1.8040515309932785,3.7417365087267993,22.5,180,0,28.3,59.4,0,NA,NA
Zajac 2014,Ket,90,74.07407407407408,0.79,1.8040515309932785,3.7417365087267993,22.5,180,0,28.3,59.4,0,NA,NA
